weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_tdtr_k,station_precip_mm,station_temp
36,2011-09-10,0.272,0.2638,0.2696143,0.2356143,23.04,24.57000000000005,20.565714286000002,36.650000000000034,18.650000000000034,11.4,80.79,12.6571428571,12.9,28.066666666666663
37,2011-09-17,0.1696286,0.1409,0.1158,0.1237857,60.78,25.478571429,21.837142857000003,36.55000000000001,19.25,64.5,82.5842857143,11.0428571429,66.0,27.8111111111
38,2011-09-24,0.4299857,0.4121571,0.2781286,0.4019429,56.19,24.628571429000033,21.900000000000034,35.75,18.55000000000001,107.8,87.59,12.0142857143,29.0,27.616666666666664
39,2011-10-01,0.3460143,0.2842714,0.3458143,0.3687,55.53,24.865714286000014,22.682857143000035,34.150000000000034,18.850000000000023,90.9,89.4428571429,10.2714285714,29.0,27.433333333333334
40,2011-10-08,0.3865,0.3082714,0.4066143,0.3867429,62.22,23.948571429000026,22.605714286000023,33.55000000000001,18.75,47.5,93.28,8.27142857143,38.8,27.608333333333334
41,2011-10-15,0.2673,0.2528143,0.2181429,0.2967,43.29,24.980000000000018,23.189999999999998,35.650000000000034,19.850000000000023,52.3,91.2657142857,9.8,36.8,27.616666666666664
42,2011-10-22,0.2488,0.2852857,0.2442571,0.2892143,51.74,26.611428571000033,23.74714285700003,35.650000000000034,22.350000000000023,35.7,86.1985714286,9.98571428571,10.2,28.825000000000003
43,2011-10-29,0.4231714,0.4198429,0.4419143,0.4397571,36.09,24.877142857000024,23.08571428600004,34.150000000000034,19.05000000000001,130.0,90.9985714286,11.1142857143,61.7,27.544444444433335
44,2011-11-05,0.4194,0.3701571,0.3908143,0.3687571,25.73,25.332857143000012,22.894285714000034,35.25,18.150000000000034,51.2,88.5042857143,11.7285714286,43.2,28.55
45,2011-11-12,0.2752714,0.2726571,0.2768429,0.2208429,61.75,25.434285713999998,23.242857143000037,36.35000000000002,19.55000000000001,69.0,89.7214285714,11.7428571429,9.1,28.400000000000002
46,2011-11-19,0.1729286,0.2871167,0.1900857,0.2068429,64.85,24.77571428600004,23.494285714,32.05000000000001,20.850000000000023,243.6,93.3114285714,7.4,27.5,27.5
47,2011-11-26,0.3111167,0.346,0.3280429,0.2765143,75.37,25.03142857100005,23.510000000000048,35.05000000000001,21.350000000000023,59.9,92.7,8.5,92.0,27.425
48,2011-12-03,0.3528857,0.3375333,0.3185143,0.3172,61.58,25.642857143000015,23.321428571000013,34.450000000000045,21.05000000000001,40.0,88.8828571429,9.35714285714,11.9,28.516666666666666
49,2011-12-10,0.2277143,0.2261714,0.2731857,0.2364286,72.47,25.08571428600004,23.442857143000026,32.85000000000002,21.150000000000034,50.2,91.9528571429,9.14285714286,6.4,28.099999999999998
50,2011-12-17,0.2814857,0.2953,0.215,0.3746857,50.22,24.411428571000044,23.27857142900001,30.450000000000045,19.55000000000001,89.5,94.2557142857,7.41428571429,23.1,27.400000000000002
51,2011-12-24,0.3317,0.3049,0.28745,0.2900143,104.91,24.071428571000013,23.225714286000027,31.75,19.850000000000023,172.0,95.78,7.31428571429,47.2,28.0
52,2012-01-01,0.1926,0.2411,0.2246625,0.18485,83.53,25.07428571400004,23.720000000000027,32.35000000000002,20.850000000000023,120.4,93.2642857143,8.17142857143,57.2,28.233333333333334
1,2012-01-08,0.2208857,0.2357286,0.2602714,0.3218143,55.26,23.488571429000046,22.98428571400001,29.950000000000045,20.650000000000034,140.8,97.4357142857,5.8,35.3,27.791666666666668
2,2012-01-15,0.2321571,0.2176143,0.2224143,0.2433857,73.85,23.82000000000005,23.145714286000043,31.450000000000045,19.55000000000001,116.8,96.4428571429,7.44285714286,14.7,27.583333333333332
3,2012-01-22,0.1992571,0.2649571,0.2363,0.2097571,139.06,23.76285714300002,22.80142857100003,33.150000000000034,20.05000000000001,99.8,95.2585714286,6.57142857143,132.3,27.1111111111
4,2012-01-29,0.3079857,0.2530286,0.34325,0.3178857,69.24,24.24000000000001,22.33571428600004,33.150000000000034,18.950000000000045,46.0,90.5628571429,9.42857142857,51.1,27.077777777766666
5,2012-02-05,0.10995,0.1662714,0.2246429,0.2218857,56.99,24.28571428600003,23.288571429,32.150000000000034,19.150000000000034,65.7,95.0128571429,7.82857142857,23.0,27.25
6,2012-02-12,0.1666714,0.2257429,0.2215,0.2202714,25.76,24.02000000000004,23.47428571400002,32.85000000000002,21.75,245.1,97.1685714286,5.37142857143,39.0,27.083333333333332
7,2012-02-19,0.2187857,0.2505143,0.2702143,0.3822,135.04,23.748571429000037,22.777142857,33.950000000000045,19.950000000000045,75.9,94.9514285714,8.31428571429,94.5,27.366666666666664
8,2012-02-26,0.1739,0.1503429,0.1659429,0.1458,96.59,24.948571429000026,22.027142857,33.75,19.950000000000045,62.8,86.1657142857,10.0428571429,43.2,28.22222222223333
9,2012-03-04,0.2898571,0.2981571,0.2441429,0.2734143,121.79,23.364285714000005,22.217142857,30.350000000000023,18.75,50.3,94.08,7.6,138.1,26.400000000000002
10,2012-03-11,0.2039286,0.2261286,0.2998429,0.1779857,144.65,23.888571429000024,23.04571428600002,31.950000000000045,20.55000000000001,118.2,95.7685714286,6.78571428571,87.9,27.016666666666666
11,2012-03-18,0.1607,0.2274,0.2210571,0.2001571,79.25,23.202857143000017,22.384285714000043,32.85000000000002,18.950000000000045,79.2,95.7842857143,7.01428571429,65.0,26.99166666666667
12,2012-03-25,0.2969286,0.2631714,0.2453,0.2680143,68.24,23.928571429000044,22.167142857000044,33.55000000000001,18.350000000000023,124.1,91.3385714286,9.5,49.2,27.333333333333332
13,2012-04-01,0.2567143,0.2064833,0.2472429,0.2021,149.88,25.100000000000023,23.32000000000005,32.25,20.350000000000023,59.9,91.5428571429,8.68571428571,39.9,27.466666666666665
14,2012-04-08,0.2305714,0.21118,0.1904143,0.2078286,102.08,23.092857143000003,22.697142857000017,31.350000000000023,18.75,139.1,97.8928571429,5.78571428571,68.1,27.650000000000002
15,2012-04-15,0.1417571,0.1708857,0.1451571,0.2036429,84.86,24.480000000000018,23.55571428600001,33.450000000000045,20.150000000000034,109.5,95.3657142857,8.94285714286,34.6,28.566666666666666
16,2012-04-22,0.2780286,0.3235143,0.2937571,0.3791286,85.81,24.55000000000001,23.705714286000045,31.75,20.55000000000001,125.8,95.76,7.22857142857,212.0,27.783333333333335
17,2012-04-29,0.3716571,0.3788857,0.4530429,0.4126143,49.66,24.455714286000045,23.118571429000042,33.950000000000045,19.05000000000001,92.2,93.5957142857,8.04285714286,7.9,27.606666666666666
18,2012-05-06,0.2117857,0.1863286,0.1939571,0.2609,61.7,23.878571429000033,23.091428570999994,34.35000000000002,20.25,56.6,95.93,8.87142857143,67.9,27.5888888889
19,2012-05-13,0.3063,0.2805571,0.2832857,0.3039857,50.85,22.924285714000007,21.678571429000044,30.850000000000023,16.650000000000034,39.92,93.5171428571,8.15714285714,9.1,26.483333333333334
20,2012-05-20,0.3813333,0.3767833,0.3292333,0.4714667,80.29,24.22428571400002,23.065714286000002,31.150000000000034,18.05000000000001,57.8,94.1742857143,8.42857142857,48.0,27.166666666666668
21,2012-05-27,0.1982857,0.2052571,0.2014286,0.1702143,39.78,23.04000000000002,21.660000000000025,32.150000000000034,18.350000000000023,42.7,93.1985714286,8.94285714286,21.1,27.400000000000002
22,2012-06-03,0.2482143,0.2148714,0.2555857,0.2077857,26.31,24.107142857000042,21.51857142900002,34.950000000000045,18.150000000000034,16.5,87.76,11.1571428571,68.2,27.493333333333336
23,2012-06-10,0.1959714,0.2414286,0.1822857,0.1427714,14.46,24.375714286000004,22.05571428600001,32.85000000000002,18.25,35.4,88.5385714286,9.92857142857,12.8,26.95
24,2012-06-17,0.16515,0.1638667,0.2271333,0.1948667,55.98,23.06285714300003,21.178571429000044,31.75,15.150000000000034,39.0,90.6285714286,10.0571428571,66.6,25.613333333333333
25,2012-06-24,0.3135571,0.3152857,0.3249714,0.3508857,33.63,23.900000000000034,22.02285714300001,33.650000000000034,17.850000000000023,25.5,90.75,12.3428571429,3.8,27.316666666666666
26,2012-07-01,0.2218857,0.1698857,0.2181286,0.1972,89.4,24.29714285700004,21.82285714300002,34.85000000000002,18.75,181.0,88.5514285714,11.2714285714,37.0,26.861111111099998
27,2012-07-08,0.2701,0.2655714,0.2868286,0.1659571,19.02,22.598571429000003,21.361428571000033,30.650000000000034,17.650000000000034,36.2,93.6685714286,9.71428571429,17.0,25.883333333333336
28,2012-07-15,0.1930429,0.2625,0.1430571,0.2026857,87.2,23.78428571400002,20.954285714000036,32.950000000000045,17.450000000000045,64.1,86.6571428571,9.45714285714,13.9,25.933333333333334
29,2012-07-22,0.2303143,0.3333571,0.1943143,0.2443,51.46,24.350000000000023,21.74000000000001,33.55000000000001,18.850000000000023,147.8,87.7328571429,10.0571428571,22.1,25.633333333333336
30,2012-07-29,0.3980571,0.4044857,0.3445,0.4733,35.72,22.704285714000036,18.804285714000002,30.950000000000045,13.050000000000011,15.5,81.1028571429,10.3714285714,9.1,24.633333333333336
31,2012-08-05,0.2616857,0.2797286,0.1777143,0.2920857,37.23,23.182857143000035,20.600000000000023,33.75,17.950000000000045,16.3,87.39,10.0857142857,1.0,26.866666666666664
32,2012-08-12,0.2895,0.3001714,0.2397429,0.3087714,16.38,24.50714285700002,19.77000000000004,34.75,16.150000000000034,8.9,77.6428571429,13.1142857143,,26.5
33,2012-08-19,0.1875667,0.1556714,0.1806,0.2584,12.93,24.838571429000012,19.505714286,35.150000000000034,15.25,29.5,76.5642857143,13.0142857143,0.0,26.833333333333332
34,2012-08-26,0.3844667,0.4623714,0.4074143,0.5290429,37.47,24.06857142900003,21.879999999999995,36.05000000000001,17.75,102.9,89.8471428571,10.2857142857,41.9,26.625
35,2012-09-02,0.1917,0.1316286,0.1595714,0.1665,34.14,25.76142857100001,20.80857142900004,36.85000000000002,18.950000000000045,39.7,76.9514285714,13.0428571429,17.0,27.813333333333333
36,2012-09-09,0.4114,0.3285286,0.2673286,0.3661143,6.4,24.742857143000037,20.618571429000042,35.35000000000002,18.75,12.9,80.2285714286,11.0142857143,6.1,27.831666666666667
37,2012-09-16,0.389,0.4125667,0.2652571,0.3849286,50.0,25.02571428600004,21.174285714000007,36.85000000000002,19.05000000000001,25.8,82.6628571429,12.9,15.0,28.28333333333333
38,2012-09-23,0.3790429,0.4648,0.426,0.4304143,12.4,26.27571428600004,20.26428571400004,37.35000000000002,20.05000000000001,8.5,72.5357142857,14.0142857143,21.3,27.983333333333334
39,2012-09-30,0.3430571,0.40106,0.2842714,0.3159714,48.42,25.947142857000017,21.600000000000023,36.650000000000034,20.350000000000023,58.7,79.9128571429,12.5428571429,28.9,28.066666666666666
40,2012-10-07,0.2247143,0.2918667,0.1414286,0.2094571,55.11,24.897142857000006,21.138571429000024,36.55000000000001,16.55000000000001,27.7,82.6157142857,11.7,35.3,27.71666666666667
41,2012-10-14,0.2075429,0.2421286,0.2069429,0.1810857,59.72,25.844285714000023,22.922857143000044,36.150000000000034,21.450000000000045,73.8,86.6171428571,10.6285714286,51.5,28.75
42,2012-10-21,0.1821571,0.2493333,0.2398857,0.2293286,51.03,25.28571428600003,22.675714286000016,35.150000000000034,20.350000000000023,35.3,87.4685714286,10.7857142857,14.0,28.2
43,2012-10-28,0.2633714,0.2797143,0.2138429,0.3182429,65.1,25.162857142999997,23.662857142999997,36.950000000000045,20.450000000000045,58.5,93.0357142857,9.34285714286,37.6,28.166666666666668
44,2012-11-04,0.3497,0.3603571,0.3145714,0.2966714,44.15,26.27571428600004,23.177142857000035,36.25,20.450000000000045,51.0,85.7314285714,11.7571428571,34.1,28.633333333333336
45,2012-11-11,0.2395429,0.4598667,0.2842286,0.2958143,44.25,26.038571429,23.00142857100002,35.55000000000001,20.55000000000001,32.9,85.1385714286,11.0428571429,10.9,28.677777777766668
46,2012-11-18,0.2633286,0.3331167,0.2090286,0.2533857,44.21,25.804285714000002,23.898571429000015,36.05000000000001,21.350000000000023,52.31,91.3828571429,10.7142857143,7.1,28.7
47,2012-11-25,0.3198143,0.2968571,0.2724714,0.3493286,47.31,24.74000000000001,24.367142857000033,29.650000000000034,21.150000000000034,107.7,97.9828571429,6.12857142857,64.0,26.983333333333334
48,2012-12-02,0.3762857,0.3881429,0.4332286,0.3629143,42.66,25.221428571000047,24.57571428600005,33.25,21.850000000000023,85.7,96.5728571429,7.47142857143,50.0,28.016666666666666
49,2012-12-09,0.3676167,0.35498,0.3258167,0.2811333,35.15,26.010000000000048,23.344285714000023,33.950000000000045,21.55000000000001,38.0,87.3571428571,10.1714285714,30.0,28.733333333333334
50,2012-12-16,0.13065,0.2654571,0.2230429,0.1365167,102.24,25.515714286000048,23.932857143000035,33.35000000000002,21.25,76.7,92.0228571429,9.28571428571,3.0,27.826666666666668
51,2012-12-23,0.2569833,0.2234714,0.2338833,0.2531,50.42,25.462857143000008,24.07857142900002,32.650000000000034,20.950000000000045,70.8,92.92,8.6,21.3,28.177777777766664
1,2013-01-01,0.2558286,0.2686571,0.2684143,0.2444714,35.33,24.857142857000042,23.448571429000026,30.75,20.950000000000045,66.7,92.8628571429,6.62857142857,23.8,28.724999999999998
2,2013-01-08,0.1882286,0.1391429,0.2527286,0.1705857,33.14,23.091428570999994,22.125714286000004,33.55000000000001,19.75,53.1,95.2328571429,6.57142857143,86.8,26.28333333333333
3,2013-01-15,0.2522,0.1847429,0.2417,0.2330143,44.02,23.821428571000013,22.162857142999997,33.650000000000034,19.650000000000034,44.6,91.8028571429,7.52857142857,82.0,27.03333333333333
4,2013-01-22,0.1837286,0.1270571,0.1659857,0.1637286,97.26,24.54857142900005,23.55857142900004,33.75,20.450000000000045,71.9,94.8728571429,8.21428571429,36.8,28.022222222233335
5,2013-01-29,0.3688571,0.3753286,0.3368714,0.4180143,43.53,24.475714286000027,22.895714286000043,34.25,19.55000000000001,88.6,92.5128571429,7.6,51.3,27.733333333333334
6,2013-02-05,0.2749571,0.2709143,0.2930429,0.2944,97.8,24.855714286000023,23.83571428600004,33.950000000000045,20.75,104.2,94.7528571429,9.52857142857,15.0,28.05
7,2013-02-12,0.2670286,0.1907286,0.2791857,0.2821857,129.23,24.667142857000044,23.227142857000047,32.150000000000034,20.350000000000023,188.1,92.9057142857,7.78571428571,19.6,28.0
8,2013-02-19,0.2979667,0.32775,0.2443571,0.3086714,66.47,24.597142856999994,23.632857143000024,32.35000000000002,20.950000000000045,152.4,95.3114285714,6.91428571429,33.3,27.273333333333337
9,2013-02-26,0.3455167,0.3468667,0.3371167,0.38255,39.19,23.850000000000023,23.09571428600003,32.75,19.55000000000001,62.4,96.0228571429,7.7,111.3,27.86666666666667
10,2013-03-05,0.2953429,0.3098571,0.2546857,0.2637286,111.09,23.80857142900004,23.32000000000005,30.55000000000001,21.05000000000001,69.2,97.4785714286,6.18571428571,149.9,28.177777777766664
11,2013-03-12,0.2236714,0.11945,0.2248,0.2283714,27.21,24.78571428600003,23.888571429000024,32.25,21.25,97.0,95.54,8.32857142857,35.1,28.2888888889
12,2013-03-19,0.2318,0.1955833,0.2047857,0.2501857,76.86,25.038571429,24.412857142999997,32.150000000000034,21.450000000000045,111.3,96.7485714286,7.12857142857,0.0,28.53333333333333
13,2013-03-26,0.2634286,0.2106143,0.2694143,0.2458714,104.47,25.177142857000035,23.99142857100003,34.35000000000002,20.950000000000045,81.72,94.2185714286,8.94285714286,70.6,28.116666666666664
14,2013-04-02,0.2235429,0.2085429,0.2399714,0.2185571,122.6,24.471428571000047,23.368571429000042,32.150000000000034,21.150000000000034,131.3,94.63,8.0,36.8,28.433333333333334
15,2013-04-09,0.2632,0.2374,0.2501429,0.1991143,88.07,24.604285714000014,23.150000000000034,34.75,20.55000000000001,52.2,93.0914285714,9.4,54.1,27.744444444433338
16,2013-04-16,0.3090286,0.2702667,0.2355,0.2596857,44.3,25.49714285700003,23.735714286000018,36.35000000000002,20.850000000000023,121.0,91.8628571429,8.35714285714,53.6,28.3111111111
17,2013-04-23,0.1933143,0.2470571,0.2756429,0.3727286,71.07,24.05285714300004,23.411428571000044,30.850000000000023,19.850000000000023,58.2,96.58,7.2,74.9,27.25
18,2013-04-30,0.3851429,0.3697,0.3759333,0.3542143,2.28,24.831428571000004,20.07857142900002,35.450000000000045,16.25,2.6,77.7571428571,14.2857142857,8.9,26.816666666666666
19,2013-05-07,0.3963429,0.2924714,0.3334,0.3522714,62.52,25.160000000000025,23.642857143000015,34.650000000000034,20.150000000000034,52.6,92.25,9.67142857143,7.1,28.48333333333333
20,2013-05-14,0.3525571,0.28105,0.3070714,0.2774,46.27,24.217142857,23.28571428600003,30.850000000000023,20.150000000000034,105.7,95.3385714286,6.4,38.6,27.911111111100002
21,2013-05-21,0.2368286,0.2938571,0.2234429,0.2994286,87.29,23.730000000000018,22.700000000000045,32.650000000000034,19.350000000000023,124.2,94.74,6.7,97.3,27.077777777766666
22,2013-05-28,0.3014714,0.3800286,0.2806286,0.3831857,41.12,24.624285713999996,22.488571429000046,32.35000000000002,19.55000000000001,67.6,89.99,10.1,33.0,27.266666666666666
23,2013-06-04,0.2476,0.2963429,0.2853714,0.3503571,71.52,24.01714285700001,22.695714285999998,33.150000000000034,18.450000000000045,45.7,93.8914285714,9.65714285714,68.0,27.573333333333334
24,2013-06-11,0.2387286,0.2510286,0.2525857,0.2497714,78.96,22.681428571000026,21.744285714,31.450000000000045,17.55000000000001,45.22,94.9671428571,7.38571428571,93.2,27.133333333333336
25,2013-06-18,0.3104286,0.3027,0.4066143,0.4039429,39.54,22.628571429000033,20.498571429000037,32.75,19.350000000000023,4.7,89.0571428571,8.22857142857,34.1,26.900000000000002
26,2013-06-25,0.3394667,0.2400714,0.3569429,0.2736,51.8,24.222857143,21.465714286000036,34.150000000000034,16.450000000000045,27.8,87.03,11.5428571429,14.9,27.316666666666666
